;Transcription_Id;Player_Name;Transcription_Text;Stage_Of_The_Game
1310;1310;MATT;MATT: Okay. You make your way up the stairway, and there's a long hall that leads to, essentially, a throne room that is still partially under construction, mostly finished. It actually was an intentional build onto this house. House Greyspine, when the current Ironkeeper went into office, it seems, began to have this room built. It's nearly finished, but it's an extravagant room with a large stone and dark metal throne, steps lead up to it, and its raised dais-like pedestal in the center of the room. A series of great magically glowing and flickering lanterns across them. There are two dwarves inside that are currently finishing up the stone work. They're doing various sorts of masonry and plastering in areas and carving out and chiselling out pieces of stone, and making them intricately carved in this flavor. Other than that the room is currently empty.;Part II
1311;1311;SAM;SAM: Shit. There's nothing to steal!;Part II
1312;1312;TRAVIS;TRAVIS: Drop a deuce in the bedroom!;Part II
1313;1313;MATT;MATT: Hashtag “gnomishdeuce.”;Part II
1314;1314;ORION;ORION: Damn it, Scanlan! Just get out of there! What are you doing?;Part II
1315;1315;LAURA;LAURA: You totally should!;Part II
1316;1316;TRAVIS and LAURA;TRAVIS and LAURA: An invisible poo!;Part II
1317;1317;SAM;SAM: I might as well try one of the doors that's locked, and see if I can pick it, but I'm not good at that, so I'll try.;Part II
1318;1318;MATT;MATT: Okay. Do you have on your person any sort of thieves' tools?;Part II
1319;1319;SAM;SAM: I have a forgery kit, a poisoner's kit–;Part II
1320;1320;MARISHA;MARISHA: Forge some thieves' tools real quick.;Part II
1321;1321;SAM;SAM: Climbing gear? And a whip.;Part II
1322;1322;LIAM;LIAM: Matt, I have one of the earrings, and I say: Scanlan, what exactly is the purpose for this little escapade, and will it be ending shortly?;Part II
1323;1323;SAM;SAM: Can I reply?;Part II
1324;1324;MATT;MATT: You can, through the message-based ear enchantment.;Part II
1325;1325;SAM;SAM: Just trust me that I have no idea what I'm doing.;Part II
1326;1326;MATT;MATT: Do you wish to pick one of the doors?;Part II
1327;1327;TRAVIS;TRAVIS: Do it.;Part II
1328;1328;SAM;SAM: Yeah, I'm going to try one!;Part II
1329;1329;MATT;MATT: Okay, you have disadvantage on this.;Part II
1330;1330;SAM;SAM: Of course I do.;Part II
1331;1331;MATT;MATT: So roll twice, and we'll consider this a straight dexterity check.;Part II
1332;1332;SAM;SAM: 11, plus zero?;Part II
1333;1333;MATT;MATT: You futz with the door for a good minute, trying to bend a piece of wire you had, thinking to forge some tumblers, and eventually get to a point where you hear, (tink). And it broke.;Part II
1334;1334;SAM;SAM: I can't do two spells at once, so I will give it up and I'll make my way to the door.;Part II
1335;1335;MATT;MATT: Okay. The door is currently closed.;Part II
1336;1336;SAM;SAM: I become un-invisible and I cast Dimension Door.;Part II
1337;1337;MATT;MATT: All right. You blink through this small, purplish arcane doorway. It brings you directly outside. You guys are waiting, Scanlan just pops into view.;Part II
1338;1338;SAM;SAM: It was crazy in there! People were farting everywhere! It was not me. They're building a throne room, there were some locked doors. Man, I wish you could have been there! It was exciting, but ultimately pointless. Let's go down to the mines!;Part II
1339;1339;LIAM;LIAM: I would like to stress again that none of these dwarves are our enemies, at all. We just want to go have some words with Greyspine.;Part II
1340;1340;TRAVIS;TRAVIS: That we do not have our healer, at present.;Part II
1341;1341;LIAM;LIAM: Well, we do, but she's very distracted, and is not feeling herself.;Part II
1342;1342;SAM;SAM: She wanted to stay at the inn this morning.;Part II
1343;1343;LIAM;LIAM: She's feeling awfully BAFTA today, so.;Part II
1344;1344;SAM;SAM: Let's make our way to the mines, shall we?;Part II
1345;1345;ORION;ORION: Metal poisoning, yes.;Part II
1346;1346;TRAVIS;TRAVIS: To the mines, then, yeah.;Part II
1347;1347;LIAM;LIAM: Let's go get this drunk dwarf!;Part II
1348;1348;MATT;MATT: Yes, the bard was doing a lockpick with no lockpicks. He was fashioning it from wire. Exciting but pointless! You make your way to the edge of the center ring. You find that there are long spiral staircases that move to the bottom, where there are elevators that bring you to the bottom floor. The elevators are chain based, like a ratchet-type system with two Carvers there, of course. You approach one, eventually you talk with them, they lead you down there, but once again they give you a look of, “Watch your back!”;Part II
1349;1349;LAURA;LAURA: We point at the ale and give him a thumbs up!;Part II
1350;1350;MATT;"MATT: They nod, and let you pass. As you continue downward into the lower area, you can see the red stone that lets a lot of the atmospheric glow of Kraghammer is used less and less and a lot more central torches are now in place; sconces. The stone itself is either rarer the further down you go or has less of an illuminating power the deeper into the earth. You eventually reach into the center part of town. You now see from where you're standing a number of large structures in the very center of the bottom part of the city of Kraghammer. You can see– There is a giant domed temple that is made of gold and bronze in the center. It looks almost like a gargantuan gazebo that has doorways on each side that is currently closed off. No guards at it, though. You do see a number of other buildings. There is a large, heavy foundry far off to the left of you that has a little bit of smoke that's coming off of it, but most of it looks to be filtered into a giant, metallic funnel that is then placed into the rock. Almost like all the smoke based exhaust is being funneled outside of the mountain. That is the closest; that's the foundry. Then to the right of you, you wander a bit and you can begin to see that part of the mountainside to the far right has that look of a strip mine, or like a large portion of the minerals has been pulled away and is currently being mined further. That looks like probably one of the better places to look in looking for the Greyspine Quarry. You eventually make your way to the outside of the quarry. You now look down into three large pits that descend deeply into the side of the mountain. This mine has been going for quite some time and a large chunk of this looks like it may be being prepped; almost like the mine is what's growing Kraghammer. The more they mine into the mountain, the more they fill the mined area with further city construction. It's this self perpetuating cycle of expanding the city downward. Currently in the quarry, there are a number of large stone dwarven buildings in the edge of it, one of which is the largest of them all, looks like it's made more of a black and red, iron aesthetic; some of it's been oxidized a little bit and has that rough and tumble, iron feel. That one has the most guards around the base of it. The Carvers are gathered entirely around it. Looking down into the center of the quarry, towards the bottom there are a number of tunnels that lead into the hillside of Cliffkeep Mountains proper, surrounding Kraghammer.";Part II
1351;1351;TRAVIS;TRAVIS: Let's go where the guards are.;Part II
1352;1352;LAURA;LAURA: Let's walk towards the guards.;Part II
1353;1353;LIAM;LIAM: Let's just do this directly, I think.;Part II
1354;1354;SAM;SAM: Just swords out.;Part II
1355;1355;MARISHA;MARISHA: Wait. Before we go up, I take the cask of ale and I grow some pretty flowers on it, and I make a nice pretty bow and I shine it up a little.;Part II
1356;1356;TALIESIN;TALIESIN: You're making a fruit basket?;Part II
1357;1357;MARISHA;MARISHA: No, I'm just– it looks attractive now.;Part II
1358;1358;TALIESIN;TALIESIN: It looks like a fruit basket.;Part II
1359;1359;MARISHA;MARISHA: It does not look like a fruit basket. It's not that ostentatious.;Part II
1360;1360;TALIESIN;TALIESIN: It's the “Ale of the Month” Club.;Part II
1361;1361;LIAM;LIAM: In her defense, they probably don't see flowers too often. It's a nice touch.;Part II
1362;1362;TALIESIN;TALIESIN: That is very fair.;Part II
1363;1363;ORION;ORION: I'm going to take this opportunity to cast Stoneskin on myself.;Part II
1364;1364;MATT;MATT: Okay. Stoneskin is placed on you.;Part II
1365;1365;SAM;SAM: Are you a dwarf still?;Part II
1366;1366;TALIESIN;TALIESIN: Are you a dwarf made of stone?;Part II
1367;1367;MATT;MATT: You have not turned Alter Self off. You are still a dwarf.;Part II
1368;1368;ORION;ORION: Yeah, that's fine.;Part II
1369;1369;MATT;MATT: Oh, Stoneskin is a concentration spell, so yes, that would eliminate the Alter Self spell. Okay, so you revert back to your dragon form, robed self, but Stoneskin is in effect. You using your, what's it called again?;Part II
1370;1370;MARISHA;MARISHA: Druidcraft.;Part II
1371;1371;MATT;MATT: Druidcraft! Thank you. The Prestidigitation for hippies. Portions of the wood begin to sprout from the outside of this dark wood barrel and form these entangled ivy vines that eventually embrace the entirety of this cask with little buds of dark, ruddy flowers. Something that would definitely appeal to a dwarven aesthetic.;Part II
1372;1372;MARISHA;MARISHA: That's hot.;Part II
1373;1373;MATT;MATT: You approach the guards, of which there are eight currently at the front.;Part II
1374;1374;LAURA;LAURA: Can I use my perception to see which one of them looks maybe the most interested or weakest?;Part II
1375;1375;MATT;MATT: Would be more of an insight.;Part II
1376;1376;LAURA;LAURA: Insight! Which one of them looks most interested in our party.;Part II
1377;1377;MATT;MATT: Yeah.;Part II
1378;1378;LAURA;LAURA: Oh, good. I thought that was a one, but it's not. It was a 13.;Part II
1379;1379;MATT;MATT: 13? Okay. Strangely enough, they are fairly distracted and after a rather long, uneventful morning, most of them are used to being in armor and waiting for business to go down. There are a few along the edges that look a little more alert, and one of them is looking occasionally down into the quarry. Just keeping an eye on the established area.;Part II
1380;1380;LAURA;LAURA: Which one looks like the newest?;Part II
1381;1381;MATT;MATT: The newest of the bunch would be the one that's on the far left that is looking down into the quarry as well. He has a shaved head, has a small brownish beard that looks like he's starting to grow out into a nice, long tuft. Either it got shaved in some, I don't know, terrible college dwarf accident. You know part of his entry into some fraternity.;Part II
1382;1382;TRAVIS;TRAVIS: Dwarf Sigma Sigma.;Part II
1383;1383;MATT;MATT: It's a fairly thick tuft of unkempt brown beard that goes about that far out. It's starting to be pulled in like tiny little scruffy braids. It's not quite there and he probably gets a lot of shit for it from the other dwarves. He seems to generally be looking at you guys.;Part II
1384;1384;LIAM;LIAM: Okay, work your magic.;Part II
1385;1385;TRAVIS;TRAVIS: Yeah, do your thing– fuck these dwarves up.;Part II
1386;1386;SAM;SAM: What are we trying to do?;Part II
1387;1387;LAURA;LAURA: We brought this gift. Hello! We address all of them, maybe, right now, yes?;Part II
1388;1388;TALIESIN;TALIESIN: She is better at this. I'm going to let her do this.;Part II
